end_date,intrinsic,trigger
2018-01-28,"National average retail gasoline price increased for the sixth consecutive week to $2.607/gallon, driven by increasing crude oil prices and refining costs.",
2018-02-04,National average retail regular gasoline price continued its seventh consecutive weekly increase; India's high reliance on oil imports from OPEC noted.,
2018-02-11,"National average retail regular gasoline price decreased to $2.607/gallon. US oil output surged. Short-term prices expected stable/slight decrease due to supply/demand, despite strong consumer demand.",
2018-02-18,"Gasoline price decreased to $2.557/gallon. Short-term prediction: stable ($2.50-$2.70). Long-term prediction: increase over $3.00 (summer demand). Energy prices rose 4.9%, gasoline 7.4% (Jan 2017-Jan 2018).",
2018-02-25,"National average gasoline price decreased to $2.548/gallon. Traders expect bullish summer prices. Short-term prices expected to be stable/slightly down, then increase due to crude oil trends.",
2018-03-04,National average regular gasoline price increased. Analysts expect higher oil prices due to OPEC/Russian cuts. Domestic uranium production continues to decline.,U.S. crude inventories unexpectedly fell by 1.6 million barrels.
2018-03-11,"National average retail regular gasoline price decreased for fifth consecutive week to $2.559; short-term prices expected to remain stable, slightly decrease, or fluctuate.",
2018-03-18,"National average retail gasoline price increased slightly; spot price also rose. Short-term prices expected stable due to refinery activity, production, and stable crude oil. Long-term influenced by global demand/supply, seasonality.",
2018-03-25,National average retail regular gasoline price increased; natural gas prices predicted to decrease short-term due to increased production/exports.,
2018-04-01,National average retail gasoline price increased to $2.700; expected to continue rising due to increased demand and decreased supply. Wholesale fuel costs based on spot market; prices expected to remain volatile due to seasonal demand.,
2018-04-08,National average gasoline price decreased slightly; spot price was $1.855/gallon. High refinery utilization and rising crude oil prices suggest future price increases as driving season approaches.,
2018-04-15,"National average retail gasoline price increased; short-term predictions indicate continued price rises, potentially reaching a three-year high; households expected to pay $200 more on gas in 2018.",
2018-04-22,"Gasoline prices increased to $2.798/gallon, highest since Summer 2015, driven by strong demand, decreasing inventories, rising crude oil prices, and approaching summer season.",
2018-04-29,National average retail gasoline price increased by $0.048/gallon from last week. Prices expected to continue rising due to summer driving season and potential record highs for April.,
2018-05-06,"Retail gasoline price at $2.845/gallon, slightly down from last week but up significantly year-over-year. Short-term forecasts expect prices to remain around $2.80-$2.90, possibly increasing due to decreased production/inventories, and to continue climbing.",
2018-05-13,Realized U.S. gasoline price reported at $2.873/gallon for May 14. EIA forecasts 2018 Brent crude oil at $71/barrel. Short-term gasoline price predictions are mixed: stable/slight decrease vs. continued rise.,
2018-05-20,"National average retail regular gasoline price increased, reaching new highs for 2018, driven by oil price rebound and crude inventory draw.",
2018-05-27,"National average retail regular gasoline price increased to $2.962/gallon, approaching $3, with high prices expected due to Memorial Day demand and ongoing Trump policies.",
2018-06-03,"National average retail gasoline price was $2.940/gallon, $0.022 lower than last week. Prices fluctuate based on refinery capacity, crude oil imports, and inventories. No government agency dictates prices.",
2018-06-10,"National average retail regular gasoline price was $2.911, slightly lower than last week but higher than a year ago, and approaching $3 per gallon.",
2018-06-17,"National average retail gasoline price was $2.879/gallon, slightly down from last week but up year-over-year. US crude oil production reached a record high, making it a net exporter. Prices expected to remain high.",
2018-06-24,"National average gasoline price was $2.833/gallon, slightly down from last week. U.S. oil rig count increased to 863, indicating continued growth in domestic crude production.",
2018-07-01,Realized gasoline prices were $2.844/gallon (July 2) and averaged $2.89/gallon in June. Prices influenced by peak summer driving season and tight supply.,
2018-07-08,"National average retail gasoline price was $2.857/gallon, slightly up from last week. Crude oil makes up over half of gasoline cost. Prices expected stable/slight increase due to supply/demand.",Recent storms and supply disruptions in the Gulf Coast region.
2018-07-15,"National average retail gasoline price was $2.865, up from last week and year ago. US oil production reached a record 10.9 mb/d. Prices influenced by global crude oil, refinery capacity, seasonal and strong demand.",
2018-07-22,"National average retail regular gasoline price was $2.831, $0.034 lower than last week but $0.519 higher than a year ago. Prices are influenced by high global crude oil prices and tightening supply.",
2018-07-29,National gasoline price increased by $0.015 from last week; ongoing trend of increased domestic oil production; anticipation of decreased demand as summer driving season ends.,
2018-08-05,"National average retail gasoline price was $2.852/gallon, up $0.006 from last week. US average price 83 cents/liter. Short-term prices expected stable or high due to current supply/demand imbalance.",
2018-08-12,"National average gasoline price was $2.843/gallon, slightly lower than last week; production increased. Prices are affected by crude oil, expected to remain volatile, with short-term stability and long-term potential increase.",
2018-08-19,"National average retail gasoline price decreased slightly to $2.821/gallon, consistent with expectations of stable or slightly lower prices due to increased inventories and high refinery production.",
2018-08-26,"Retail gasoline price rose slightly to $2.827/gallon; prices influenced by crude oil, seasonal demand, refinery output, and inventories. Increased crude oil supply may stabilize prices.",
2018-09-02,"National average retail gasoline price was $2.824/gallon, slightly lower than last week but higher than last year, driven by higher crude oil prices. Prices expected to remain stable/increase short term, possibly affecting Labor Day spending.",
2018-09-09,"National average retail regular gasoline price was $2.833, up from last week. Prices are expected to remain stable or slightly increase due to refinery activity. Alternative fuel E15 is available.",
2018-09-16,"National average gasoline price was $2.841, up $0.008 from last week. US became largest global crude oil producer. Short-term prices stable/slight increase due to decreased production; East Coast gas prices expected to spike.",
2018-09-23,"National average retail gasoline price was $2.844, up $0.003 from last week. Short-term prices expected stable with slight increase; long-term rise due to crude oil trends and strong demand.",
2018-09-30,Gasoline price increased slightly; production increased; inventories decreased last week but remain 7% above 5-year average. U.S. gasoline inventories are at seasonal record highs.,
2018-10-07,"National average gasoline price was $2.903/gallon, up $0.037 from last week. Oil prices account for 50% of retail gas prices; higher crude oil prices in summertime lead to increased gas prices.",
2018-10-14,National average retail gasoline price decreased slightly. Gasoline production increased; inventories decreased but remain above 5-year average.,United States achieved record crude oil production volume.
2018-10-21,"National average retail gasoline price was $2.841, slightly lower than last week. Short-term price increase expected due to decreased production and inventories.","Natural gas pipeline rupture on Oct 9, 2018, caused U.S. retail gasoline prices to rise, with ongoing effects keeping prices high."
2018-10-28,"National average retail regular gasoline price was $2.811, $0.030 lower than last week, but $0.323 higher than a year ago.",Uncertainty surrounding Iran sanctions continued to impact global crude oil and gasoline supply and prices.
2018-11-04,"National average retail gasoline price was $2.753/gallon, $0.058 lower than last week. Gross retail gasoline price margins topped 28.2cts/gal in October.",
2018-11-11,"National average retail gasoline price dropped $0.067 from last week to $2.686. US average gas price hit its cheapest level since April, expected to continue falling due to supply/demand dynamics.",
2018-11-18,"National average retail gasoline price decreased to $2.611/gallon. Low crude oil and gasoline prices observed, with further drops expected due to seasonal slowdown in U.S. driving.",
2018-11-25,"National average gasoline price decreased from last week, driven by high refinery capacity utilization and increased gasoline/crude oil production rates. Global production leaders and ongoing market dynamics suggest continued short-term price decline.",
2018-12-02,Retail regular gasoline price decreased from last week and year ago. Premium gasoline was $0.50/gallon more in 2017. Short-term forecast expects continued price drop.,
2018-12-09,National average retail regular gasoline price decreased $0.030 from last week. Mexican gasoline prices consistently above U.S. retail prices since 2014. Predictions for continued price decrease/stability due to increased production and cheap crude oil.,
2018-12-16,"National average retail gasoline price decreased $0.052 from last week; U.S. gasoline prices decreased, with oil prices falling nearly a third from peak; prices expected to continue declining due to petroleum surplus.",
2018-12-23,"National average retail gasoline price decreased; crude oil prices were decreasing, leading to lower gasoline prices.",
2018-12-30,"Gas prices fell below $2/gallon in nine states by Dec 27, a realized fact within the step, consistent with low winter demand and increased US oil production.",
2019-01-06,"US retail gasoline prices ended 2018 lower than they started. Average annual gas prices are expected to fall slightly in 2019, with short-term declines predicted.",
2019-01-13,,Collapse of oil prices caused a sharp fall in national average gasoline prices.
2019-01-20,"EIA forecasts world crude oil prices to rise gradually, averaging $65 in 2020. Short-term prices likely low due to current oil glut and increased US production.",
2019-01-27,"US national average gas price was $2.25 in Jan 2019, with oversupply leading to steady decline; prices expected to remain steady or decline further.",
2019-02-03,EIA reports US expected to become net energy exporter. Short-term gas prices predicted to rise due to increasing demand and higher crude oil prices.,
2019-02-10,"Reported fact: Russia has Europe's cheapest gasoline. Predictions of low oil/gas prices due to production/demand, and long-term shift to cleaner fuels.",
2019-02-17,National gas price average increased by 2 cents to $2.28; short-term prices expected to remain relatively stable.,
2019-02-24,"Fact: Heating oil price elasticity. Long-term outlook: natural gas prices may decrease due to demand/facilities. Short-term outlook: gasoline prices may rise due to cold weather/demand, tempered by EV growth.",
2019-03-03,US crude oil production reached record levels; FERC approved full operation of Mountaineer XPress natural gas pipeline; global petroleum stocks expected to rise.,
2019-03-10,"US Gulf Coast gasoline crack spreads reached highest levels since 2017, with prices ranging from $2.20 to $2.64 per gallon.",
2019-03-17,Factual differences in Brazil/US biofuel production costs affect break-even oil prices. Short-term gas prices are expected to fluctuate based on regional stock levels and refinery output.,
2019-03-24,US oil market no longer over-supplied; spring demand may increase gas prices.,
2019-03-31,Brent oil prices 30% higher than 2017. US gasoline prices expected to rise due to low oil prices and decreased stocks.,
2019-04-07,Expectation of rising gasoline prices due to increasing production costs and ongoing supply disruptions.,
2019-04-14,"U.S. crude oil production grew 17% in 2018, surpassing 1970 record. Gasoline prices expected to rise short-term due to refinery breakdowns and insufficient capacity, while long-term may decrease with continued production growth.",
2019-04-21,EIA forecast on summer distillate fuel consumption and market outlook based on ongoing factors like US shale and Iran sanctions.,
2019-04-28,"Wholesale gasoline prices expected to rise by 8%, increasing retail costs by at least 10 cents/gallon.","Trump administration tightened sanctions on Iran, expected to increase retail gasoline prices."
2019-05-05,Renewable Fuel Standard associated with modest gas price increases.,Ongoing impact of end of waivers for countries to import oil from Iran.
2019-05-12,Ongoing U.S. ethanol use and crude production impacting oil imports and future gas prices; global economic slowdown affecting crude demand.,
2019-05-19,"Known 2017 Michigan motor fuel rate. Expected short-term gasoline price increases due to high crude oil prices, and long-term decrease from alternative energy adoption.",
2019-05-26,"U.S. gasoline prices stable year-over-year despite lower crude oil, due to higher demand and lower inventories as of May 24, 2019.",
2019-06-02,Nigeria authorized a new crude oil export terminal; US gasoline prices expected stable or slightly down.,
2019-06-09,"US active oil & gas rig count fell to lowest point, hydrocarbon gas liquids production reached 5M bpd. Crude oil prices expected to stay flat in the near term.",
2019-06-16,"Historical facts about gasoline price increases post-oil crises (1973, 1979). Short-term prediction of falling gas prices due to increased US oil production and decreased oil prices.",
2019-06-23,Strait of Hormuz is a critical oil transit point; long-term trends in fossil fuel subsidies and market volatility.,East Coast refinery fire and blast; ongoing US-Iran tensions potentially pushing global crude prices higher.
2019-06-30,Factual dynamics of California retail gasoline prices affected by spot prices; short-term prediction of price drop due to high demand and production.,
2019-07-07,"Reported decrease in Nebraska motor fuel prices, influenced by a dollar decrease in WTI crude oil price.",
2019-07-14,"Driving season demand accelerated, causing crude oil prices to rise and wholesale diesel fuel prices to increase in the US.",
2019-07-21,Factual dynamic: gasoline prices react quicker to crude oil price increases. Expected long-term decrease in crude oil reliance due to alternative fuels; short-term volatility from crude oil uncertainty.,
2019-07-28,Hawaii's electricity prices are double the U.S. average; short-term fuel price fluctuations expected based on crude oil and exchange rates.,
2019-08-04,Factual breakdown of gasoline costs (crude oil's share) and expected short-term fluctuations in gas prices based on crude oil and demand.,
2019-08-11,"US natural gas market oversupplied, keeping prices low. US set new daily record for natural gas use in August 2019. Wholesale electricity prices may decline.",
2019-08-18,Fact on state-level annual gasoline expenditures per capita; long-term trend of rising oil prices; short-term prediction of holiday-related gasoline price drops.,
2019-08-25,"US became largest oil/gas producer with 2018 record production, implying stable or declining oil prices due to increased supply.",
2019-09-01,Crude oil's 52% share of U.S. gasoline price (July 2019). Expected slight drop in gasoline prices ahead of Labor Day.,
2019-09-08,Alaska heating fuel price data collected since 2005. Long-term energy price increases forecasted; short-term fluctuations expected from recent inventory builds.,Ongoing trade war may cause short-term energy price fluctuations.
2019-09-15,"US oil output holds steady despite a sliding rig count, and national gas prices are relatively low.",
2019-09-22,,"Attack on Saudi Arabian oil facilities caused a spike in crude oil prices, expected to raise U.S. gasoline prices."
2019-09-29,,"US gasoline prices saw largest weekly increase since 2017, driven by a surge in crude oil prices, potentially affecting consumer spending and the economy."
2019-10-06,EIA provides energy data on prices and sales; expected oil price fluctuations from supply/demand and global events; long-term U.S. shale production decline.,
2019-10-13,California gasoline prices rose 60 cents/gallon in recent weeks; seasonal dip in gasoline prices expected.,Volatility from ongoing trade tensions and supply disruptions.
2019-10-20,"US became world's largest crude oil producer, leading to expected stable/declining gasoline prices due to supply surplus.",
2019-10-27,California's higher gasoline prices due to tax and crude oil differences; expected continuation of high gasoline and low natural gas prices.,
2019-11-03,US gasoline prices remained stable despite sanctions on major oil exporters.,US imposed simultaneous sanctions on major oil exporters Iran and Venezuela.
2019-11-10,US average petrol price is $1.792/gallon. Short-term decline expected due to California refinery maintenance and steady US oil/gas activity. Long-term decline predicted from AI adoption impacting fossil fuel demand.,
2019-11-17,2018 U.S. distillate fuel consumption resulted in 461 million metric tons of CO2 emissions.,"Ongoing protests and unrest in Iran; worsening economic situation due to sanctions, potentially increasing fuel prices."
2019-11-24,Ongoing US sanctions on Iran causing decreased oil exports and expected oil price volatility.,Widespread and ongoing protests in Iran due to economic impact and sanctions.
2019-12-01,"U.S. gasoline prices stable at USD 1.03/liter, similar to previous Thanksgivings, reflecting expected holiday season dynamics.",
2019-12-08,,"Iran abruptly raised fuel prices, tripling them in some areas, leading to protests."
2019-12-15,US achieved record crude oil production; short-term oil prices expected to remain stable ($55-$65/barrel).,
2019-12-22,US is a net crude oil importer; increasing shale supply influences global prices; gasoline prices may drop ahead of Memorial Day.,
2019-12-29,"National average retail gasoline price increased from last week and year ago. US crude oil production, particularly from the Permian basin, is a key global price driver.",
2020-01-05,"Gasoline price was $2.578/gallon on Jan 6, 2020, up $0.007 from last week. Expected slight increase due to decreased production, increased imports, and recent oil price rise.",
2020-01-12,"Gasoline price was $2.570/gallon, slightly lower than last week. Short-term gasoline prices are expected to be stable or decrease due to supply surplus. Oil prices are likely to remain relatively low due to increased energy storage capacity.",
2020-01-19,"National average gasoline price was $2.537, $0.033 lower than last week. US surpassed China in 2020 crude oil production, with predictions for stable/decreasing gasoline prices.",
2020-01-26,"EIA released weekly retail price data for week ending Jan 20; national average gasoline price reported at $2.506/gallon on Jan 27, lower than last week but higher than last year; short-term price decrease predicted due to production.",
2020-02-02,Realized national average and spot gasoline prices showing weekly/yearly changes; predictions of decreasing prices due to production/import trends; analysis of biofuel competitiveness under high oil prices.,
2020-02-09,"National average retail gasoline price was $2.419, lower than last week. US is a net petroleum exporter, but regions still rely on imports. Gasoline prices expected to increase in summer due to demand.",Oil prices likely remain low due to ongoing coronavirus outbreak impact on global demand.
2020-02-16,"Gasoline prices slightly rose, influenced by refinery utilization and imports, reflecting ongoing market dynamics.","Natural gas prices hit lowest since 2016, driven by a significant 215 Bcf surplus, indicating an unexpected market oversupply."
2020-02-23,Gasoline prices rose from last week; oil prices fell due to OPEC+ inaction; gasoline demand decreased by 1.1mbpd; increasing production and decreasing inventories.,Impact of the coronavirus outbreak on global oil demand.
2020-03-01,"National average retail gasoline price decreased; U.S. crude oil production increased, imports strong, shifting to heavier oil; steady gasoline stock levels; short-term prices likely stable/decreasing due to production/imports.",Decreased global travel demand impacting gasoline prices.
2020-03-08,National average gasoline price declined; expected seasonal increase due to summer blends; short-term stability from high production.,"OPEC and Russia failed to reach a deal, potentially leading to an oil price war."
2020-03-15,"National average retail gasoline price decreased; short-term prices expected to continue decreasing due to lower crude oil prices and increased production. U.S. oil prices expected to remain volatile and low, shifting towards biofuels.",
2020-03-22,"National average retail gasoline price continued to decline, $0.128 lower than last week; expected to hit $2/gallon, possibly $1.50/gallon in some states.",
2020-03-29,"Gasoline prices were $0.115 lower than last week, and expected to continue declining/stabilizing due to surplus inventories and decreased production.","Gasoline futures fell to $0.50, a 19-year low, due to plummeting demand from the coronavirus crisis."
2020-04-05,"National average retail regular gasoline price was $1.924/gallon, $0.081 lower than last week. Two-thirds of US states saw double-digit pump price drops.","Pandemic's impact on global oil demand, ongoing oil war, and EPA's extension of winter-blend gasoline waiver."
2020-04-12,"National average retail gasoline price decreased to $1.853-$1.88 per gallon, down from last week's price.",Lower demand due to COVID-19 pandemic; low crude oil prices.
2020-04-19,"National average retail gasoline prices continued to decline, dropping to $1.86 on April 14 and $1.812 by April 20.","Reduced demand, oversupply, and surplus inventories in the market, likely due to the global economic slowdown."
2020-04-26,National average retail gasoline price decreased by $0.039 from last week.,Crude oil prices fell below $0 due to extreme oversupply and low demand from the COVID-19 pandemic.
2020-05-03,"National average retail gasoline price increased slightly; total motor gasoline inventories decreased by 3.2 million barrels, remaining 9% above five-year average.","US pressured Saudi Arabia to end oil price war with Russia, issuing an ultimatum to cut oil supply or lose military support."
2020-05-10,"National average retail gasoline price was $1.851, up $0.062 from last week. U.S. ethanol and crude oil prices fell due to demand contraction, with short-term outlook for prices to remain low or slightly increase.",
2020-05-17,"National average gasoline price was $1.878, up $0.027 from last week. US gasoline demand fell from ~9.3 to ~5.3 million barrels/day, maintaining low prices.",Global lockdown virtually crippled the fuel sector.
2020-05-24,"National average retail gasoline price increased slightly from last week but remained significantly lower than a year ago, influenced by the US reaching net zero petroleum imports by late 2019 and ongoing low demand.",
2020-05-31,"National average retail gasoline price was $1.974, $0.014 higher than last week. Global oil refining capacity is in surplus, but US refining run rates bottomed out and are starting to rebound.",
2020-06-07,"National average retail gasoline price was $2.036/gallon, up $0.062 from last week. US crude oil production was highest globally during the week.",
2020-06-14,"National average retail gasoline price was $2.098, up $0.062 from last week. Short-term prices expected to rise due to reopening, limited by refinery capacity. Long-term stabilization/decrease predicted.",Gasoline prices fell almost 50% due to the COVID-19 pandemic and associated lockdowns.
2020-06-21,"National average retail gasoline price rose to $2.129/gallon. Prices expected to rise slightly due to production/inventories, or drop due to demand/supply; U.S. gasoline demand is price elastic.",
2020-06-28,"National average retail regular gasoline price was $2.174, up $0.045 from last week, down $0.539 from a year ago. Prices influenced by low global oil demand (COVID-19) and US shale oil production.",
2020-07-05,"Realized gasoline price $2.177/gallon, up $0.003 from last week. Short-term predictions: slight upward trend in gasoline prices due to refinery inputs; gasoline/diesel retail prices to fall; U.S. crude oil production stable.",
2020-07-12,"Crude oil futures prices rose 4.8% by July 7, likely increasing gasoline/diesel retail prices. National average gasoline price increased $0.018 from previous week.",Recent surge in COVID-19 infections may affect fuel demand and prices.
2020-07-19,"National average retail gasoline price was $2.186, lower than last week and year ago. Gasoline prices expected to decline or remain stable short-term. Natural gas prices expected to stay low; fuel demand likely to remain depressed.",Ongoing pandemic continues to depress fuel demand.
2020-07-26,"National average gasoline price was $2.175/gallon, $0.011 lower than last week. Decline in LNG exports dragging down U.S. natural gas prices.",
2020-08-02,"National average gasoline price was $2.176, slightly up from last week. Short-term prices expected stable/slight increase. Total oil producer cost reached $1.03 trillion, reflecting low oil prices and pandemic impact.",
2020-08-09,"Realized national average gasoline price $2.166 ($0.010 lower than last week) and US average $2.50. Short-term prices may stabilize/slightly increase due to production/refinery utilization, balanced by crude imports/inventories.",
2020-08-16,"Gasoline prices stable week-over-week, $0.432 under a year ago. Outlook for continued low gasoline/oil prices due to surplus supply and decreased demand. Long-term trend of improved fuel economy.",
2020-08-23,"National average retail regular gasoline price was $2.182 per gallon, a $0.016 increase from last week.",Oil prices hit a 5-month high due to economic recovery and falling COVID cases in key U.S. states.
2020-08-30,National average retail regular gasoline price increased by $0.040 per gallon; fuel economy standards historically reduced oil imports and saved 2 trillion gallons of gasoline.,
2020-09-06,"National average retail regular gasoline price was $2.21-2.22, lower than last week and year ago, marking the lowest level for Labor Day weekend.",
2020-09-13,"National average retail regular gasoline price was $2.183/gallon, $0.028 lower than last week and $0.369 lower than a year ago.",
2020-09-20,"National average retail gasoline price was $2.168/gallon, lower than last week and year ago. Consumer gasoline prices decreased 16.8% over the past year, with continued decrease expected.",
2020-09-27,"National average retail gasoline price was $2.169, slightly up from last week but down from a year ago. US crude oil production reached a historical high.",
2020-10-04,"National average retail gasoline price was $2.172/gallon, up slightly from last week but down significantly year-over-year.",Global oil prices fell below $35/barrel due to concerns over fuel demand and the COVID-19 pandemic.
2020-10-11,"National average retail gasoline price was $2.167/gallon, slightly lower than last week. Short-term predictions suggest stable to slightly increasing prices due to production/inventories, with a general trend to push cheaper.",
2020-10-18,"National average retail regular gasoline price was $2.150/gallon, $0.017 lower than last week, influenced by ongoing idled refinery production since April due to the pandemic.",
2020-10-25,"Gasoline prices were $2.143/gallon, $0.007 lower than last week. Short-term prices expected to decrease due to surplus supply and global market influence, which also prevented passing crude oil export ban costs.",
2020-11-01,National average retail gasoline price decreased by $0.031/gallon; expected to stabilize or slightly decrease further.,"Conflicting short-term prediction of gasoline price increase due to crude oil rebound, despite current price decrease."
2020-11-08,"U.S. average regular gasoline prices declined, influenced by demand, economy, seasonality, production, and inventory. Healthy gasoline supply noted.",
2020-11-15,"National average retail gasoline price was $2.111, up $0.015 from last week. EIA weekly data for week ended Nov 9 showed gasoline prices decreasing. Short-term prices expected to remain stable or slightly change based on current trends.",
2020-11-22,"Gasoline prices saw a slight weekly decrease, remaining well below last year's. WTI oil prices were expected to average $43/b in H1 2021, up from H2 2020, with short-term stability.",
2020-11-29,"National average gasoline price increased slightly from last week, but significantly lower than a year ago. Prices set to drop slightly ahead of Thanksgiving, and predicted to remain stable or slightly decrease in next 1-3 months.",Potential oil price decline due to new state measures to decrease COVID-19 transmission.
2020-12-06,"National average retail regular gasoline price was $2.156/gallon, up $0.036 from last week. Gas prices jumped following Thanksgiving.",
2020-12-13,"National average retail gasoline price was $2.158/gallon, a slight increase from last week but still below last year.","Crude oil prices hit a nine-month high, potentially leading to short-term gasoline price increases and supply concerns."
2020-12-20,National average retail regular gasoline price increased by $0.066 per gallon from last week.,
2020-12-27,National average retail gasoline price rose slightly to $2.243/gallon; EIA weekly data showed rising diesel and gasoline prices for week ending Dec 21.,
2021-01-03,"Steady gains in crude oil prices led to higher gas prices, with expectations for continued increases in the coming week and long term.",
2021-01-10,"2020 U.S. gasoline prices averaged $2.17/gal, 17% lower than 2019. Short-term predictions indicate stable or slightly dropping prices due to consistent crude oil prices and low demand.",
2021-01-17,US status as largest oil/gas producer; expected rising gas prices due to tightening supply and expensive crude oil; ongoing discussion of potential hydraulic fracturing ban.,
2021-01-24,Gas prices steadily increasing due to lower U.S. gasoline demand/supply and rising crude oil prices as of January 2021.,
2021-01-31,"U.S. average gas price reached $2.40, highest since early March 2020. Expected continued increases short-term due to economic recovery.",
2021-02-07,Expected increase in U.S. crude oil production and Brent crude price. Short-term gasoline prices projected stable due to stable tax and decreased crude oil prices.,
2021-02-14,Short-term prediction: gas prices expected to rise due to increasing crude oil demand and prices.,
2021-02-21,"US is largest crude oil producer (11+ mb/d); EIA forecasts US importing more petroleum than exporting in 2021, potentially raising crude/gasoline prices.",Refinery shutdowns in Texas are expected to increase gasoline prices by around 10 cents per gallon.
2021-02-28,US is the largest crude oil producer. Gas prices are expected to remain high in the short term due to continued speculation and demand.,
2021-03-07,Short-term gasoline price increases expected due to decreased oil production and recent cold weather.,"Oil prices plummeted, idling 3 million BPD U.S. production; recent cold weather."
2021-03-14,"U.S. crude oil production fell 8% in 2020, largest decline since 1984, reflecting supply dynamics. Short-term gas prices expected to remain high due to economic recovery and demand.",
2021-03-21,"US gasoline price elasticity increased, with frequent drivers less responsive to fuel prices. Short-term prediction for continued rising gasoline prices.",
2021-03-28,"U.S. observed record share of Russian oil imports, mainly fuel oil for gasoline production, during the week.",
2021-04-04,"U.S. gasoline prices continued rising, driven by high crude oil prices; expected to reach new highs in the next 1-4 weeks.",
2021-04-11,"Forecast of U.S. regular-grade gasoline prices to increase this summer, with a short-term drop expected before Memorial Day.",
2021-04-18,"Historical fact of 1973 oil crisis. Prediction of increased global oil supply by 2025 from Nigerian projects, potentially lowering prices. Expected slight drop in US gasoline prices ahead of Memorial Day.",
2021-04-25,Short-term expectation of stable or slightly decreasing gas prices due to increased refinery utilization and lower crude oil prices.,US announced new ambitious target to cut greenhouse gas pollution by 50-52% from 2005 levels by 2030.
2021-05-02,"Recent crude oil price increases led to higher gasoline prices, a factual dynamic observed within this period.",
2021-05-09,US gas prices rose by one cent to $2.962 per gallon for regular unleaded.,
2021-05-16,Gasoline prices jumped to near 7-year high.,Colonial Pipeline ransomware attack and outage caused gasoline price surge and potential shortages.
2021-05-23,"US retail gasoline price exceeded $3.00 for the first time on May 18, 2021.",Outages at gas stations in the Lower Atlantic region contributed to price increases.
2021-05-30,Expected high gasoline prices due to the upcoming summer driving season and Memorial Day holiday.,"US gasoline prices surged past $3 per gallon, reaching the highest levels before Memorial Day."
2021-06-06,Oil prices expected to continue rising due to summer driving season demand.,"U.S. retail gasoline prices jumped above $3/gallon, highest since 2014."
2021-06-13,US achieved record crude oil production. Gasoline prices predicted to rise in next 1-4 weeks due to seasonal demand and ongoing supply disruptions.,
2021-06-20,"Factual dynamics of global fuel prices (2010-2020) and definitions for gasoline, automotive diesel, and crude oil.",
2021-06-27,"Futures contracts climbed 5¢/MMBtu; gas prices influenced by demand/supply dynamics, subsidies, pipeline projects, and long-term energy shifts towards renewables.",
2021-07-04,"Oil prices finished June at $73.47/barrel, up 34% in H1 2021, the best start since 2009. Predicted continued rise in oil/gasoline prices due to economic recovery and increased demand.",
2021-07-11,EIA fact: crude oil is a significant component of gasoline prices. Ongoing surge in crude oil prices continues to drive up gasoline prices.,
2021-07-18,President Biden's statement on fossil fuel subsidy reform; rising natural gas prices due to summer demand; ongoing oil price volatility from pandemic uncertainties.,
2021-07-25,US maintains global lead in petroleum and natural gas production; short-term forecast suggests low natural gas prices and increased domestic use.,
2021-08-01,"Rapid increase in US gasoline prices throughout 2021, with prices typically changing in response to crude oil price fluctuations.",
2021-08-08,"U.S. gasoline consumption decreased significantly by 2020 to a 1997 low, with long-term trends suggesting further decreases due to alternative energy and fuel-efficient vehicles.",
2021-08-15,"National average gas price was $3.185 on Aug 11, 2021. Gasoline prices expected to continue rising due to increasing demand and limited supply.",
2021-08-22,"Crude oil costs exceeded past two years, representing 55% of gasoline cost (up from 52% in June), with average US gasoline at $3.80/gallon.",
2021-08-29,US historically achieved record crude oil production. Short-term gasoline prices not expected to decrease significantly due to limited OPEC+ impact.,
2021-09-05,"Pre-Labor Day retail gasoline prices are at their highest since 2014, driven by increasing mobility, rising COVID-19 vaccination rates, and crude oil prices.",
2021-09-12,Gasoline price fluctuations influenced by crude oil and the end of summer driving season; ongoing recovery struggles for oil and gas companies.,
2021-09-19,"Gasoline prices in the U.S. and Gulf Coast states are among the lowest since 2016, following similar trends and expected to track crude oil prices.",
2021-09-26,US average gas price was $3.14/gallon (July 2021). Short-term expectation of rising gas prices due to economic rebound and demand. Long-term shift to sustainable energy due to EVs.,
2021-10-03,"U.S. oil benchmark price fell below zero on Sep 28, 2021.",Unprecedented drop of oil prices below zero for the first time ever.
2021-10-10,Factual US fuel oil and gasoline export destinations; expected long-term global energy demand growth.,Ongoing impact of hurricanes and supply chain disruptions causing gasoline price rises.
2021-10-17,Global investments in oil and natural gas have declined.,US month-ahead natural gas prices more than doubled.
2021-10-24,"US crude oil, natural gas, and gas liquids production increased. Short-term gas price rise predicted due to ongoing energy crisis and Middle East tensions.",
2021-10-31,Strong demand for gasoline and distillates expected to keep oil prices high.,"Oil prices surged to a 7-year high, WTI crude above $80/barrel, leading to high US gasoline prices."
2021-11-07,"Current WTI crude oil price stable at $39.73/barrel (same as year ago), implying continued high gasoline prices.",
2021-11-14,"US national average gasoline prices reached an all-time high of $3.42/gallon, driven by global economic recovery and low inventories.",
2021-11-21,"Historical decline in US crude oil production since 1970s; White House's long-term strategy for Net-Zero emissions, including reducing non-CO2 sources from oil and gas systems.",
2021-11-28,Crude oil price constitutes 57% of U.S. gasoline cost.,U.S. gasoline prices hit a record high for Thanksgiving week.
2021-12-05,EIA reported crude oil accounted for 57% of October gasoline cost.,Recent decrease in crude oil prices may lead to lower gasoline and energy costs.
