end_date,intrinsic,trigger
2021-08-31,"August 2021 VMT increased 8.3% from August 2020. Weekly VMT fluctuated, generally decreasing, with passenger VMT lower and truck VMT higher than 2019. Local construction and high traffic intersections noted.",
2021-09-30,"September 2021 VMT increased 7.9% year-over-year to 266.7 billion miles. Weekly VMT fluctuated between 16.5-16.9 billion, generally below 2019 levels. Passenger VMT was 4% lower, truck VMT 11% higher than 2019 in late September.",
2021-10-31,"October 2021 VMT was 277.5 billion, up 7.1% year-over-year. Weekly VMT fluctuated, with truck VMT significantly higher than 2019, and passenger VMT lower. Columbus Day weekend saw higher traffic.",
2021-11-30,"November 2021 VMT increased by 12.3% year-over-year to 267.5 billion miles. Weekly VMT fluctuated around 16.2-16.3 billion, generally above 2019 levels, with truck VMT higher. Expected high traffic during holiday season.",
2021-12-31,"Realized weekly VMT fluctuations for Dec 2021 (weeks 48-51), with total VMT up 11.2% vs. Dec 2020. Expected VMT increase due to holiday travel and shipping activity.",
2022-01-31,"Weekly VMT data for January 2022 showed fluctuations, with overall VMT increasing 4.1% over January 2021 (240.6 billion miles). Truck VMT was consistently higher than 2019, while passenger VMT was lower. Travel times neared pre-pandemic levels.",
2022-02-28,"US VMT increased 10.6% in February 2022 vs prior year; weekly interstate VMT also rose, with truck VMT up 11.5% vs 2019.",
2022-03-31,"Overall March 2022 VMT increased 2.9% from March 2021; weekly VMT fluctuated below 2019 levels. Ongoing pandemic recovery, seasonal patterns, and economic growth influenced travel, with a shift to higher truck VMT.",
2022-04-30,April 2022 VMT increased 1.5% year-over-year to 263.1 billion miles. Expected continued increase in traffic volume and congestion due to lifting travel restrictions and peak periods.,
2022-05-31,"Overall VMT for May 2022 increased by 1.3% year-over-year. Passenger VMT continued to decline while truck VMT increased. High Memorial Day holiday travel volume was forecasted, with heavy traffic expected May 26-28.",China's scheduled flights reached lowest levels since the beginning of the pandemic.
2022-06-30,"June 2022 VMT decreased by 1.7% year-over-year, though weekly VMT showed slight increases vs. 2019, with truck VMT up. Post-pandemic passenger traffic is returning, expecting increased congestion and July 4th holiday travel.",
2022-07-31,Realized 3.3% decrease in total US vehicle miles traveled in July 2022 year-over-year; national truck travel down 3% compared to last June; expected high traffic volumes due to summer travel and holidays.,
2022-08-31,"U.S. traffic volume nearing pre-pandemic levels, with an increasing trend. High volumes expected due to summer holiday season and peak travel. August 2022 VMT increased by 0.7% year-over-year, with slow growth anticipated.",
2022-09-30,US nationwide VMT increased +1.0% in September 2022; Local bike traffic share increased; Transportation planning updates and data releases completed.,
2022-10-31,"October 2022 US total VMT increased by 0.1% year-over-year. Truck VMT increased significantly (6.9-10.1% vs 2019) in weeks within the month, while passenger VMT remained relatively flat.",
2022-11-30,"Maryland bridge deck replacement impacting local traffic, general traffic increase post-restrictions, fluctuating interstate VMT changes, and a 1.3% decline in total US VMT for November 2022 compared to 2021, with high holiday traffic expected.",
2022-12-31,"Expected increase in traffic volume and congestion due to holiday (Christmas, end-of-year) travel. December 2022 VMT decreased by 1.8% compared to December 2021.",
2023-01-31,Total VMT in January 2023 increased by 5.6% year-over-year; traffic volume continued high with persistent congestion during peak periods and a gradual return to normal post-COVID.,
2023-02-28,"Nationwide VMT increased 1.9% in February 2023 (233.7 billion miles) year-over-year. Airline traffic continued recovery. Weather impacted truck delays, and congestion was projected in West Valley, AZ.",
2023-03-31,Realized VMT increased 0.6% in March 2023; airline passenger traffic recovered to 92% of pre-pandemic levels; expected traffic volume increases due to Spring Break travel.,
2023-04-30,"April 2023 saw 77.5M US airline passengers (+7.8% YoY) and 256.1B vehicle miles traveled (+0.1% YoY). Air traffic and cargo volumes continued to grow, with high volumes expected during peak travel season.",
2023-05-31,"May 2023 US road travel increased by 2.5% (+7.1 billion vehicle miles) to 287.3 billion miles. High traffic volumes and congestion expected during Memorial Day weekend, with 42.3 million travelers.",
2023-06-30,"June 2023 VMT increased 3.1% year-over-year to 283.0 billion vehicle miles, alongside expected summer travel season traffic increases and ongoing Bay Bridge lane closures.",
2023-07-31,Expected high travel volumes for July 4th weekend and summer; June airport passenger throughput exceeded pre-pandemic levels; total US vehicle miles traveled in July 2023 increased by 2.9% year-over-year.,
2023-08-31,"Realized 2.4% increase in US vehicle miles traveled for August 2023. Expected high traffic volumes and congestion, particularly during peak hours, around airports, and for Labor Day weekend, reflecting growing travel demand.",
2023-09-30,"Labor Day weekend brought expected increased travel and congestion. Vehicle miles traveled in September 2023 increased by 0.9% year-over-year, with continued high traffic volumes and fluctuations.",
2023-10-31,"US vehicle miles traveled in October 2023 increased +1.3% year-over-year; global passenger traffic and overall traffic volumes expected to continue increasing, influenced by seasonal patterns.",
2023-11-30,"Established traffic monitoring standards. Expected high traffic volumes during peak hours and Thanksgiving holiday, with record passenger volume anticipated. November 2023 vehicle miles traveled increased 2.5% year-over-year.",
2023-12-31,Expected high traffic volume due to year-end holiday season; forecasts of record travel numbers; 115 million Americans expected to travel. December 2023 VMT increased 2.2-2.7% year-over-year. MTA Bridges and Tunnels on track for highest traffic volume in 87 years.,
2024-01-31,January 2024 US vehicle miles traveled declined -0.8% (unadjusted) and -1.2% (seasonally adjusted) compared to January 2023. Travel in November 2023 increased +2.5% YoY.,
2024-02-29,"Estimated vehicle miles traveled for February 2024 increased 2.0% year-over-year to 240.2 billion, with seasonally adjusted VMT up 1.4%. U.S. road travel also increased 2.1% from a year earlier.",
2024-03-31,"Continued growth in airport passenger traffic and business travel; March 2024 vehicle miles traveled increased; spring break travel season led to increased traffic and congestion, with flight disruptions in Florida.",Upcoming total solar eclipse expected to increase traffic volumes and congestion on major corridors.
